STATE,LIBNAME,ADDRESS,CITY,ZIP,CNTY,SQ_FEET,HOURS,WKS_OPEN,LONGITUD,LATITUDE
MA,NORTH BRANCH LIBRARY,220 NORTH STREET,NORTH WEYMOUTH,2191,NORFOLK,8000,804,52,-70.943802,42.2423
MA,S. WHITE DICKINSON MEMORIAL LIBRARY,202 CHESTNUT PLAIN ROAD,WHATELY,1093,FRANKLIN,-1,1286,52,-72.635818,42.44461
MA,WHITMAN PUBLIC LIBRARY,100 WEBSTER STREET,WHITMAN,2382,PLYMOUTH,11000,2416,52,-70.937341,42.07715
MA,WILBRAHAM PUBLIC LIBRARY,25 CRANE PARK DRIVE,WILBRAHAM,1095,HAMPDEN,13000,2411,52,-72.429518,42.12196
MA,MEEKINS PUBLIC LIBRARY,2 WILLIAMS ST.,WILLIAMSBURG,1096,HAMPSHIRE,6500,1482,52,-72.730547,42.39271
MA,HAYDENVILLE PUBLIC LIBRARY,136 MAIN STREET,HAYDENVILLE,1039,HAMPSHIRE,400,145,52,-72.703496,42.37484
MA,DAVID & JOYCE MILNE PUBLIC LIBRARY,1095 MAIN STREET,WILLIAMSTOWN,1267,BERKSHIRE,17304,2377,52,-73.210966,42.71358
MA,WILMINGTON MEMORIAL LIBRARY,175 MIDDLESEX AVE.,WILMINGTON,1887,MIDDLESEX,14900,3107,52,-71.164231,42.5578
MA,BEALS MEMORIAL LIBRARY,50 PLEASANT ST.,WINCHENDON,1475,WORCESTER,12500,1915,52,-72.04895,42.6824
MA,WINCHESTER PUBLIC LIBRARY,80 WASHINGTON ST.,WINCHESTER,1890,MIDDLESEX,28000,3071,52,-71.133706,42.45193
MA,WINDSOR FREE PUBLIC LIBRARY,1890 ROUTE 9,WINDSOR,1270,BERKSHIRE,580,556,52,-73.04961,42.50975
MA,WINTHROP PUBLIC LIBRARY,2 METCALF SQUARE,WINTHROP,2152,SUFFOLK,25000,2171,52,-70.984189,42.37673
MA,WOBURN PUBLIC LIBRARY,45 PLEASANT ST.,WOBURN,1801,MIDDLESEX,18386,3184,52,-71.154035,42.47893
MA,GREAT BROOK VALLEY BRANCH LIBRARY,89 TACOMA STREET,WORCESTER,1605,WORCESTER,900,822,52,-71.769526,42.3062
MA,WORCESTER PUBLIC LIBRARY,3 SALEM SQUARE,WORCESTER,1608,WORCESTER,150000,2898,52,-71.80241,42.25874
MA,FRANCES PERKINS BRANCH LIBRARY AT GREENDALE,470 WEST BOYLSTON STREET,WORCESTER,1606,WORCESTER,3366,2360,52,-71.79943,42.3073
MA,WORTHINGTON LIBRARY,1 HUNTINGTON RD.,WORTHINGTON,1098,HAMPSHIRE,1700,738,52,-72.937172,42.41006
MA,FISKE PUBLIC LIBRARY,110 RANDALL ROAD,WRENTHAM,2093,NORFOLK,13850,2123,52,-71.330946,42.0635
MA,GRACE HALL MEMORIAL LIBRARY,161 MAIN RD.,MONTGOMERY,1085,HAMPDEN,2611,728,52,-72.816929,42.21393
MA,W. ACTON CITIZENS' LIBRARY,21 WINDSOR AVE.,ACTON,1720,MIDDLESEX,478,3263,52,-71.473588,42.47535
MA,CENTERVILLE PUBLIC LIBRARY,585 MAIN ST.,CENTERVILLE,2632,BARNSTABLE,7659,2420,52,-70.346743,41.64512
MA,COTUIT LIBRARY,871 MAIN ST.,COTUIT,2635,BARNSTABLE,5938,2034,52,-70.435137,41.61717
MA,HYANNIS PUBLIC LIBRARY ASSOC.,401 MAIN ST.,HYANNIS,2601,BARNSTABLE,16000,1789,52,-70.284584,41.65246
MA,MARSTONS MILLS PUBLIC LIBRARY,2160 MAIN ST.,MARSTONS MILLS,2648,BARNSTABLE,3600,1831,52,-70.412629,41.6539
MA,OSTERVILLE FREE LIBRARY,43 WIANNO AVENUE,OSTERVILLE,2655,BARNSTABLE,8675,2499,52,-70.384192,41.62707
MA,WHELDEN MEMORIAL LIBRARY,2401 MEETINGHOUSE WAY,WEST BARNSTABLE,2668,BARNSTABLE,1907,1386,52,-70.375361,41.70528
MA,SOUTH CHATHAM PUBLIC LIBRARY,MAIN ST.,SOUTH CHATHAM,2659,BARNSTABLE,361,303,52,-70.025211,41.67899
MA,JACOB SEARS MEMORIAL LIBRARY,23 CENTER ST.,EAST DENNIS,2641,BARNSTABLE,2100,1364,52,-70.161425,41.74297
MA,SOUTH DENNIS FREE PUBLIC LIBRARY,389 MAIN ST.,SOUTH DENNIS,2660,BARNSTABLE,1298,1001,52,-70.154318,41.68468
MA,WEST DENNIS FREE PUBLIC LIBRARY,260 MAIN ST.,WEST DENNIS,2670,BARNSTABLE,6634,1956,52,-70.171834,41.66441
MA,"WEST FALMOUTH LIBRARY, INC.",575 WEST FALMOUTH HGHWY.,WEST FALMOUTH,2540,BARNSTABLE,2634,1503,52,-70.636032,41.60125
MA,WOODS HOLE PUBLIC LIBRARY,581 WOODS HOLE RD.,WOODS HOLE,2543,BARNSTABLE,5330,1495,52,-70.668164,41.52322
MA,JAMES WHITE MEMORIAL LIB.,5 WASHBURN ROAD,EAST FREETOWN,2717,BRISTOL,1710,833,52,-70.959332,41.77459
MA,GUILFORD H. HATHAWAY LIBRARY,6 NORTH MAIN STREET,ASSONET,2702,BRISTOL,620,424,52,-71.068255,41.7964
MA,GILBERTVILLE PUBLIC LIBRARY,259 MAIN ST.,GILBERTVILLE,1031,WORCESTER,2414,750,52,-72.188784,42.32819
MA,HARWICH PORT LIBRARY ASSOC.,49 LOWER BANK ST.,HARWICH PORT,2646,BARNSTABLE,2000,804,52,-70.079447,41.67759
MA,"CHASE LIBRARY ASSOC., INC.",7 MAIN ST.,WEST HARWICH,2671,BARNSTABLE,1000,510,52,-70.121629,41.66887
MA,BACON FREE LIBRARY,58 ELIOT STREET,SOUTH NATICK,1760,MIDDLESEX,3500,1723,52,-71.316271,42.27252
MA,LILLY LIBRARY,19 MEADOW ST.,FLORENCE,1062,HAMPSHIRE,3750,1894,52,-72.673505,42.33539
MA,FIELD LIBRARY,243 MILLERS FALLS ROAD,NORTHFIELD,1360,FRANKLIN,1024,208,52,-72.469686,42.62196
MA,SHELBURNE FREE PUBLIC LIBRARY,233 SHELBURNE CENTER ROAD,SHELBURNE,1370,FRANKLIN,900,520,52,-72.688707,42.58902
MA,WEST WARREN LIBRARY ASSOCIATION,2370 MAIN STREET,WEST WARREN,1092,WORCESTER,1100,996,52,-72.251037,42.20968
MA,CHESTERFIELD PUBLIC LIBRARY,408 MAIN ROAD,CHESTERFIELD,1012,HAMPSHIRE,1461,746,52,-72.842491,42.39201
MA,DENNIS PUBLIC LIBRARY,5 HALL ST.,DENNISPORT,2639,BARNSTABLE,10000,1558,52,-70.124371,41.66754
MA,YARMOUTH TOWN LIBRARY BOARD,312 OLD MAIN STREET,SOUTH YARMOUTH,2664,BARNSTABLE,8990,2352,52,-70.188166,41.66427
MA,WEST YARMOUTH LIBRARY,391 MAIN STREET,WEST YARMOUTH,2673,BARNSTABLE,4830,1275,52,-70.245645,41.65109
MA,YARMOUTH PORT LIBRARY,297 MAIN STREET,YARMOUTH,2675,BARNSTABLE,3260,-1,52,-70.181699,41.68201
MA,GAYLORD MEMORIAL LIBRARY,47 COLLEGE STREET,SOUTH HADLEY,1075,HAMPSHIRE,4000,788,52,-72.576342,42.25666
MA,HAMILTON-WENHAM PUBLIC LIBRARY,14 UNION ST.,SOUTH HAMILTON,1982,ESSEX,29000,2609,52,-70.879501,42.61203
MD,ALLEGANY COUNTY LIBRARY,31 WASHINGTON ST.,CUMBERLAND,21502,ALLEGANY,-3,936,52,-78.766576,39.651008
MD,SOUTH CUMBERLAND PUBLIC LIBRARY,100 SEYMOUR ST.,CUMBERLAND,21502,ALLEGANY,9000,2808,52,-78.75939,39.63707
MD,LAVALE PUBLIC LIBRARY,815 NATIONAL HIGHWAY,LAVALE,21502,ALLEGANY,9000,2808,52,-78.818514,39.64821
MD,FROSTBURG PUBLIC LIBRARY,90 EAST MAIN ST.,FROSTBURG,21532,ALLEGANY,10000,2808,52,-78.926181,39.65625
MD,WESTERNPORT PUBLIC LIBRARY,66 MAIN ST.,WESTERNPORT,21562,ALLEGANY,3500,2080,52,-79.044558,39.48595
MD,ALLEGANY COUNTY LIBRARY WASHINGTON STREET LIBRARY,31 WASHINGTON ST.,CUMBERLAND,21502,ALLEGANY,10000,2808,52,-78.766576,39.651
MD,GEORGE'S CREEK,76 MAIN ST,LONACONING,21539,ALLEGANY,4000,2080,52,-78.979625,39.56707
MD,CROFTON BRANCH,1657 CROFTON CENTRE,CROFTON,21114,ANNE ARUNDEL,25000,3168,52,-76.694112,39.01611
MD,ANNAPOLIS AREA LIBRARY,1410 WEST ST.,ANNAPOLIS,21401,ANNE ARUNDEL,20900,3292,52,-76.515105,38.978
MD,LINTHICUM BRANCH,400 SHIPLEY RD.,LINTHICUM,21090,ANNE ARUNDEL,11083,2184,52,-76.660598,39.20145
MD,EASTPORT-ANNAPOLIS NECK BRANCH,269 HILLSMERE DR.,ANNAPOLIS,21403,ANNE ARUNDEL,12100,2184,52,-76.493377,38.94764
MD,MARYLAND CITY BRANCH,3501 RUSSETT COMMON,LAUREL,20724,ANNE ARUNDEL,15214,2364,52,-76.815522,39.10417
MD,BROOKLYN PARK BRANCH,1 EAST 11TH AVENUE,BALTIMORE,21225,ANNE ARUNDEL,12500,2184,52,-76.609793,39.22427
MD,RIVIERA BEACH BRANCH,1130 DUVALL HIGHWAY,PASADENA,21122,ANNE ARUNDEL,10500,2184,52,-76.527428,39.1452
MD,PROVINCES BRANCH,2624 ANNAPOLIS RD. (ROUTE 175),SEVERN,21144,ANNE ARUNDEL,11500,2184,52,-76.737354,39.12975
MD,SOUTH COUNTY BRANCH,5940 DEALE-CHURCHTON RD.,DEALE,20751,ANNE ARUNDEL,8730,2184,52,-76.552513,38.78357
MD,BROADNECK BRANCH,1275 GREEN HOLLY DRIVE,ANNAPOLIS,21401,ANNE ARUNDEL,11950,2184,52,-76.456719,39.03741
MD,NORTH COUNTY LIBRARY,1010 EASTWAY,GLEN BURNIE,21061,ANNE ARUNDEL,20200,3292,52,-76.614036,39.1535
MD,SEVERNA PARK BRANCH,45 MCKINSEY RD.,SEVERNA PARK,21146,ANNE ARUNDEL,20500,3168,52,-76.541479,39.07561
MD,EDGEWATER BRANCH,25 STEPNEY LANE,EDGEWATER,21037,ANNE ARUNDEL,12000,2184,52,-76.562962,38.92693
MD,MOUNTAIN ROAD BRANCH,"4730 MOUNTAIN ROAD, LONG PT. MALL",PASADENA,21122,ANNE ARUNDEL,8900,2184,52,-76.473146,39.104
MD,WEST COUNTY BRANCH,1325 ANNAPOLIS RD,ODENTON,21113,ANNE ARUNDEL,39160,3292,52,-76.70003,39.08778
MD,ENOCH PRATT CENTRAL,400 CATHEDRAL ST.,BALTIMORE,21201,BALTIMORE CITY,349713,2454,52,-76.616841,39.29413
MD,CLIFTON BRANCH,2001 N. WOLFE ST.,BALTIMORE,21213,BALTIMORE CITY,5867,834,52,-76.591764,39.31324
MD,EDMONDSON AVENUE BRANCH,4330 EDMONDSON AVE.,BALTIMORE,21229,BALTIMORE CITY,12000,122,3,-76.68929,39.2935
MD,BROOKLYN BRANCH,300 EAST PATAPSCO AVE.,BALTIMORE,21225,BALTIMORE CITY,10152,1855,52,-76.606941,39.23767
MD,CANTON BRANCH,1030 S. ELLWOOD AVE.,BALTIMORE,21224,BALTIMORE CITY,6848,1753,52,-76.572575,39.28027
MD,BOOKMOBILE HEADQUARTERS,2001 NORTH WOLFE ST.,BALTIMORE,21213,BALTIMORE CITY,-3,-1,-1,-76.591764,39.313244
MD,HERRING RUN BRANCH,3801 ERDMAN AVE.,BALTIMORE,21213,BALTIMORE CITY,13197,1855,52,-76.569009,39.3156
MD,FOREST PARK BRANCH,3023 GARRISON BLVD.,BALTIMORE,21216,BALTIMORE CITY,7435,1640,52,-76.680573,39.3229
MD,GOVANS BRANCH,5714 BELLONA AVE.,BALTIMORE,21212,BALTIMORE CITY,8515,1710,52,-76.610601,39.3591
MD,HAMILTON BRANCH,5910 HARFORD RD.,BALTIMORE,21214,BALTIMORE CITY,12473,1846,52,-76.558198,39.35607
MD,HAMPDEN BRANCH,3641 FALLS RD.,BALTIMORE,21211,BALTIMORE CITY,5451,1732,52,-76.635139,39.3316
MD,PATTERSON PARK BRANCH,158 N. LINWOOD AVE.,BALTIMORE,21224,BALTIMORE CITY,8370,1857,52,-76.576357,39.29467
MD,WASHINGTON VILLAGE BRANCH,856 WASHINGTON BLVD.,BALTIMORE,21230,BALTIMORE CITY,2400,1857,52,-76.630031,39.28293
MD,LIGHT STREET BRANCH,1251 LIGHT ST.,BALTIMORE,21230,BALTIMORE CITY,9489,1861,52,-76.612081,39.27515
MD,WALBROOK BRANCH,3203 W. NORTH AVE.,BALTIMORE,21216,BALTIMORE CITY,10148,1769,52,-76.671241,39.3089
MD,NORTHWOOD BRANCH,4420 LOCH RAVEN BLVD,BALTIMORE,21218,BALTIMORE CITY,12985,1870,52,-76.592349,39.34544
MD,PENNSYLVANIA AVENUE BRANCH,1531 W. NORTH AVE.,BALTIMORE,21217,BALTIMORE CITY,14708,1961,48,-76.642004,39.31
MD,ROLAND PARK BRANCH,5108 ROLAND AVE.,BALTIMORE,21210,BALTIMORE CITY,9500,1855,52,-76.634714,39.35576
MD,CHERRY HILL BRANCH,616 CHERRY HILL ROAD,BALTIMORE,21225,BALTIMORE CITY,6500,1790,52,-76.622439,39.25016
MD,WAVERLY BRANCH,400 E. 33RD ST.,BALTIMORE,21218,BALTIMORE CITY,13087,1870,52,-76.610975,39.32836
MD,REISTERSTOWN ROAD BRANCH,6310 REISTERSTOWN RD.,BALTIMORE,21215,BALTIMORE CITY,12867,-1,-1,-76.700404,39.35473
MD,ORLEANS STREET BRANCH,1303 ORLEANS STREET,BALTIMORE,21230,BALTIMORE CITY,15000,1772,52,-76.599638,39.29491
MD,SOUTHEAST ANCHOR BRANCH,3601 EASTERN AVENUE,BALTIMORE,21224,BALTIMORE CITY,27000,2504,52,-76.567073,39.28658
MD,CATONSVILLE AREA BRANCH,1100 FREDERICK RD.,BALTIMORE,21228,BALTIMORE,25000,3496,52,-76.739365,39.27029
MD,NORTH POINT AREA BRANCH,1716 MERRITT BLVD.,BALTIMORE,21222,BALTIMORE,25000,3496,52,-76.50374,39.26928
MD,ARBUTUS BRANCH,1581 SULPHUR SPRING ROAD,BALTIMORE,21227,BALTIMORE,15800,3496,52,-76.685782,39.24837
MD,ESSEX BRANCH,1110 EASTERN BLVD.,BALTIMORE,21221,BALTIMORE,20000,3380,52,-76.46204,39.31463
MD,COCKEYSVILLE BRANCH,9833 GREENSIDE DR.,COCKEYSVILLE,21030,BALTIMORE,25713,3496,52,-76.63038,39.46283
MD,LANSDOWNE BRANCH,500 THIRD AVE.,BALTIMORE,21227,BALTIMORE,5200,3380,52,-76.649885,39.24339
MD,PARKVILLE-CARNEY BRANCH,9509 HARFORD RD.,BALTIMORE,21234,BALTIMORE,13000,3380,52,-76.525396,39.39356
MD,PERRY HALL BRANCH,9685 HONEYGO BLVD.,BALTIMORE,21128,BALTIMORE,25000,3496,52,-76.451482,39.414321
MD,PIKESVILLE BRANCH,1301 REISERSTOWN RD.,BALTIMORE,21208,BALTIMORE,21500,3496,52,-76.723683,39.37533
MD,WHITE MARSH BRANCH,8133 SANDPIPER CIRCLE,BALTIMORE,21236,BALTIMORE,15000,3496,52,-76.471266,39.3714
MD,REISTERSTOWN BRANCH,21 COCKEYS MILL ROAD,REISTERSTOWN,21136,BALTIMORE,14000,3380,52,-76.831192,39.46384
MD,ROSEDALE BRANCH,6105 KENWOOD AVE.,BALTIMORE,21237,BALTIMORE,20000,3588,52,-76.505134,39.3433
MD,RANDALLSTOWN AREA BRANCH,8604 LIBERTY RD.,RANDALLSTOWN,21133,BALTIMORE,29000,3496,52,-76.778845,39.36142
MD,WOODLAWN BRANCH,1811 WOODLAWN DR.,BALTIMORE,21207,BALTIMORE,26976,3536,52,-76.737427,39.31742
MD,TOWSON AREA BRANCH,320 YORK RD.,TOWSON,21204,BALTIMORE,30000,3588,52,-76.60292,39.39856
MD,HEREFORD BRANCH,16940 YORK ROAD,MONKTON,21111,BALTIMORE,7500,3380,52,-76.663157,39.58933
MD,BALTIMORE COUNTY PUBLIC LIBRARY,320 YORK ROAD,TOWSON,21204,BALTIMORE,-3,1248,52,-76.60292,39.398562
MD,LOCH RAVEN,1046 TAYLOR AVENUE,TOWSON,21286,BALTIMORE,2500,3016,52,-76.574558,39.38428
MD,FAIRVIEW BRANCH,8120 SOUTHERN MARYLAND BOULEVARD,OWINGS,20736,CALVERT,5200,3172,52,-76.639397,38.69079
MD,TWIN BEACHES BRANCH,"CAPTAINS QUARTERS, HARBOR DR.",CHESAPEAKE BEACH,20732,CALVERT,4240,3172,52,-76.541643,38.68358
MD,SOUTHERN BRANCH,20 APPEAL LANE,LUSBY,20657,CALVERT,3500,3172,52,-76.435466,38.37601
MD,CALVERT COUNTY PUBLIC LIB,850 COSTLEY WAY,PRINCE FREDERICK,20678,CALVERT,28000,3172,52,-76.598177,38.55572
MD,CAROLINE CENTRAL LIBRARY,100 MARKET ST.,DENTON,21629,CAROLINE,24428,2600,52,-75.835982,38.88735
MD,FEDERALSBURG BRANCH,123 MORRIS AVE.,FEDERALSBURG,21632,CAROLINE,4000,2002,52,-75.774925,38.69498
MD,CAROLINE COUNTY PUBLIC LIBRARY,100 MARKET STREET,DENTON,21629,CAROLINE,-3,416,52,-75.835982,38.887356
MD,NORTH COUNTY BRANCH,101 CEDAR LANE,GREENSBORO,21639,CAROLINE,3797,1560,52,-75.804479,38.97629
MD,ELDERSBURG BRANCH,6400 W. HEMLOCK DR.,ELDERSBURG,21784,CARROLL,23000,3276,52,-76.935855,39.39822
MD,MOUNT AIRY BRANCH,705 RIDGE AVENUE,MOUNT AIRY,21771,CARROLL,16431,3276,52,-77.155334,39.3692
MD,WESTMINSTER BRANCH,50 E. MAIN ST.,WESTMINSTER,21157,CARROLL,22921,3276,52,-76.99522,39.57438
MD,TANEYTOWN BRANCH,10 GRAND DRIVE,TANEYTOWN,21787,CARROLL,14283,3276,52,-77.15958,39.65017
MD,NORTH CARROLL BRANCH,2255 HANOVER PIKE,GREENMOUNT,21074,CARROLL,16262,3276,52,-76.866359,39.63686
MD,CARROLL COUNTY LIBRARY,1100 GREEN VALLEY ROAD,NEW WINDSOR,21776,CARROLL,-3,780,52,-77.112556,39.548528
MD,FINKSBURG BRANCH,2265 OLD WESTMINSTER PIKE,FINKSBURG,21048,CARROLL,13805,3276,52,-76.916582,39.519342
MD,CECIL COUNTY LIBRARY - ELKTON CENTRAL,301 NEWARK AVE.,ELKTON,21921,CECIL,25000,2854,52,-75.835278,39.6196
MD,CHESAPEAKE CITY BRANCH,2527 AUGUSTINE HERMAN HIGHWAY,CHESAPEAKE CITY,21915,CECIL,5735,2600,52,-75.822088,39.51673
MD,NORTH EAST BRANCH,106 W. CECIL AVE.,NORTH EAST,21901,CECIL,2800,2600,52,-75.945126,39.6009
MD,PERRYVILLE BRANCH,500 COUDON BOULEVARD,PERRYVILLE,21903,CECIL,15100,3016,52,-76.07663,39.558
MD,RISING SUN BRANCH,111 COLONIAL WAY,RISING SUN,21911,CECIL,7300,2808,52,-76.056126,39.69328
MD,PORT DEPOSIT BRANCH,13 S. MAIN ST.,PORT DEPOSIT,21904,CECIL,2400,1300,52,-76.109738,39.59951
MD,CECILTON BRANCH,215 E. MAIN ST.,CECILTON,21913,CECIL,2160,1720,40,-75.862864,39.40365
MD,CECIL COUNTY LIBRARY,301 NEWARK AVE.,ELKTON,21921,CECIL,-3,414,41,-75.835278,39.61965
MD,P.D. BROWN MEMORIAL LIBRARY,50 VILLAGE ST.,WALDORF,20602,CHARLES,14300,2736,52,-76.90081,38.60154
MD,LA PLATA BRANCH,2 GARRETT AVENUE,LA PLATA,20646,CHARLES,12000,2736,52,-76.971715,38.53034
MD,POTOMAC BRANCH,3225 RUTH B. SWAN DRIVE,INDIAN HEAD,20640,CHARLES,10000,2736,52,-77.162552,38.59153
MD,HURLOCK BRANCH,222 S. MAIN STREET,HURLOCK,21643,DORCHESTER,4268,2444,52,-75.862575,38.63222
MD,CAMBRIDGE BRANCH,303 GAY STREET,CAMBRIDGE,21613,DORCHESTER,-3,811,52,-76.07559,38.571064
MD,CAMBRIDGE BRANCH,303 GAY STREET,CAMBRIDGE,21613,DORCHESTER,7650,2704,52,-76.07559,38.57106
MD,EMMITSBURG BRANCH,300 SOUTH SETON AVENUE,EMMITSBURG,21727,FREDERICK,5000,2686,52,-77.328369,39.70094
MD,BRUNSWICK BRANCH,915 N. MAPLE AVE.,BRUNSWICK,21716,FREDERICK,2500,2621,50,-77.623959,39.32083
MD,WALKERSVILLE BRANCH,57 W. FREDERICK ST.,WALKERSVILLE,21793,FREDERICK,2500,2686,52,-77.355312,39.47843
MD,THURMONT BRANCH,11 WATER ST.,THURMONT,21788,FREDERICK,25000,3023,52,-77.411716,39.6232
MD,MIDDLETOWN BRANCH,101 PROSPECT STREET,MIDDLETOWN,21769,FREDERICK,2500,2686,52,-77.541761,39.443
MD,C BURR ARTZ LIBRARY,110 EAST PATRICK STREET,FREDERICK,21701,FREDERICK,66000,3023,52,-77.408832,39.41404
MD,C BURR ARTZ LIBRARY - ADULT BOOKMOBILE,110 EAST PATRICK STREET,FREDERICK,21701,FREDERICK,-3,755,51,-77.408832,39.414048
MD,POINT OF ROCKS BRANCH LIBRARY,1635 BALLENGER CREEK PIKE,POINT OF ROCKS,21777,FREDERICK,1500,982,52,-77.538528,39.27801
MD,URBANA REGIONAL LIBRARY,9020 AMELUNG STREET,URBANA,21704,FREDERICK,25000,3023,52,-77.356351,39.33149
MD,C BURR ARTZ LIBRARY CHILDREN'S BOOKMOBILE,110 EAST PATRICK STREET,FREDERICK,21701,FREDERICK,-3,755,52,-77.408928,39.414055
MD,RUTH ENLOW LIBRARY,6 N. SECOND ST.,OAKLAND,21550,GARRETT,12500,2834,52,-79.406836,39.41087
MD,RUTH ENLOW LIBRARY,6 N. SECOND ST.,OAKLAND,21550,GARRETT,-3,806,52,-79.406836,39.410876
MD,ACCIDENT BRANCH,106 S. NORTH STREET,ACCIDENT,21520,GARRETT,3600,1976,52,-79.321126,39.62965
MD,GRANTSVILLE BRANCH,102 PARKSIDE DR,GRANTSVILLE,21536,GARRETT,5800,2028,52,-79.169916,39.64232
MD,FRIENDSVILLE BRANCH,315 CHESTNUT STREET,FRIENDSVILLE,21531,GARRETT,1400,1300,52,-79.403282,39.66214
MD,KITZMILLER BRANCH,288 W. MAIN STREET,KITZMILLER,21538,GARRETT,725,806,52,-79.187281,39.38715
MD,HAVRE DE GRACE BRANCH,120 N. UNION AVE.,HAVRE DE GRACE,21078,HARFORD,8000,2410,52,-76.091671,39.54885
MD,DARLINGTON BRANCH,1134 MAIN ST.,DARLINGTON,21034,HARFORD,1400,1376,52,-76.203119,39.64242
MD,EDGEWOOD BRANCH,2205 HANSON RD.,EDGEWOOD,21040,HARFORD,16500,2410,52,-76.298854,39.42667
MD,FALLSTON-JARRETTSVILLE BRANCH,1461 FALLSTON RD.,FALLSTON,21047,HARFORD,13500,2410,52,-76.426311,39.52423
MD,ABERDEEN BRANCH,21 FRANKLIN ST.,ABERDEEN,21001,HARFORD,14200,2410,52,-76.164118,39.51213
MD,NORRISVILLE BRANCH,5310 NORRISVILLE RD.,WHITE HALL,21161,HARFORD,4525,2410,52,-76.532943,39.70101
MD,BEL AIR BRANCH,100 PENNSYLVANIA AVE.,BEL AIR,21014,HARFORD,54000,3189,52,-76.348167,39.53759
MD,JOPPA BRANCH,655 TOWNE CENTER DR.,JOPPA,21085,HARFORD,14200,2410,52,-76.356862,39.41133
MD,WHITEFORD BRANCH,2407 WHITEFORD ROAD,WHITEFORD,21160,HARFORD,13280,2157,44,-76.346604,39.70966
MD,JARRETTSVILLE BRANCH,3722 NORRISVILLE ROAD,JARRETTSVILLE,21084,HARFORD,14065,2981,52,-76.480865,39.6032
MD,ABINGDON BRANCH,2510 TOLLGATE ROAD,ABINGDON,21009,HARFORD,35000,2981,52,-76.328439,39.48941
MD,ROLLING READER,2200 HANSON RD.,EDGEWOOD,21040,HARFORD,-3,319,40,-76.298929,39.426659
MD,SILVER READER,100 PENNSYLVANIA AVE.,BEL AIR,21014,HARFORD,-3,577,50,-76.347842,39.538217
MD,MILLER MAJOR BRANCH,9421 FREDERICK RD.,ELLICOTT CITY,21042,HOWARD,23550,3108,52,-76.835831,39.27274
MD,SAVAGE BRANCH,9525 DURNESS LANE,LAUREL,20723,HOWARD,15500,3064,52,-76.835811,39.13207
MD,CENTRAL LIBRARY,10375 LITTLE PATUXENT PARKWAY,COLUMBIA,21044,HOWARD,48400,3143,52,-76.858564,39.21156
MD,EAST COLUMBIA MAJOR BRANCH,6600 CRADLEROCK WAY,COLUMBIA,21045,HOWARD,39100,3058,52,-76.84606,39.19107
MD,ELKRIDGE BRANCH,6540 WASHINGTON BOULEVARD,ELKRIDGE,21227,HOWARD,15500,3064,52,-76.735317,39.20116
MD,GLENWOOD LIBRARY,2350 ROUTE 97,COOKSVILLE,21723,HOWARD,29800,3064,52,-77.02087,39.30554
MD,KENT COUNTY BRANCH,408 HIGH ST.,CHESTERTOWN,21620,KENT,11000,2521,52,-76.069336,39.21
MD,ROCK HALL BRANCH,5585 MAIN STREET,ROCK HALL,21661,KENT,400,1542,52,-76.232771,39.13311
MD,NORTH COUNTY BRANCH AT GALENA,111-B1 NORTH MAIN STREET,GALENA,21635,KENT,1800,1870,52,-75.809702,39.33561
MD,ASPEN HILL COMMUNITY BRANCH,4407 ASPEN HILL RD.,ROCKVILLE,20853,MONTGOMERY,16100,2768,51,-77.08757,39.07916
MD,DAVIS COMMUNITY BRANCH,6400 DEMOCRACY BLVD.,BETHESDA,20817,MONTGOMERY,25750,2743,50,-77.128803,39.02346
MD,DAMASCUS COMMUNITY BRANCH,9701 MAIN ST.,DAMASCUS,20872,MONTGOMERY,16400,2743,50,-77.200047,39.28721
MD,GERMANTOWN BRANCH,12900 MIDDLEBROOK ROAD,GERMANTOWN,20874,MONTGOMERY,44193,3037,50,-77.267587,39.1789
MD,GAITHERSBURG REGIONAL BRANCH,18330 MONTGOMERY VILLAGE AVE.,GAITHERSBURG,20879,MONTGOMERY,35314,2736,43,-77.205369,39.15743
MD,MARILYN J PRAISNER (FAIRLAND) BRANCH,14910 OLD COLUMBIA PIKE,BURTONSVILLE,20866,MONTGOMERY,17500,2985,50,-76.941165,39.10097
MD,KENSINGTON PARK COMMUNITY BRANCH,4201 KNOWLES AVE,KENSINGTON,20895,MONTGOMERY,16000,2691,50,-77.081622,39.02879
MD,LITTLE FALLS COMMUNITY BRANCH,5501 MASSACHUSETTS AVE.,BETHESDA,20816,MONTGOMERY,11500,2665,50,-77.109712,38.95825
MD,CHEVY CHASE COMMUNITY BRANCH,8005 CONNECTICUT AVE.,CHEVY CHASE,20815,MONTGOMERY,13656,2528,46,-77.077061,38.99059
MD,LONG COMMUNITY BRANCH,8800 GARLAND AVE.,SILVER SPRING,20901,MONTGOMERY,21000,2743,50,-77.000906,39.00048
MD,NOYES CHILDREN'S BRANCH,10237 CARROLL PLACE,KENSINGTON,20895,MONTGOMERY,925,1136,47,-77.0745,39.02424
MD,OLNEY COMMUNITY BRANCH,3500 OLNEY-LAYTONSVILLE RD.,OLNEY,20832,MONTGOMERY,16825,2985,50,-77.068537,39.15397
MD,POOLESVILLE BRANCH,19633 FISHER AVE.,POOLESVILLE,20837,MONTGOMERY,6250,2280,50,-77.409337,39.144
MD,POTOMAC COMMUNITY BRANCH,10101 GLENOLDEN DRIVE,POTOMAC,20854,MONTGOMERY,16000,2738,50,-77.207242,39.01878
